Timestamp,Mag_X,Mag_Y,Mag_Z,Ori_X,Ori_Y,Ori_Z,Position
2025-07-25 23:41:36.122,-30.843752,-6.825,-12.937501,105.932279,8.473275,-22.589585,10_0
2025-07-25 23:41:35.992,-32.137501,-7.18125,-7.48125,86.47387,-24.557383,-19.133464,10_0
2025-07-25 23:41:37.432,-22.462502,25.406252,5.2875,14.863219,-23.892902,-89.720853,10_0
2025-07-25 23:41:40.382,-1.5375,-33.862503,-8.55,-170.355942,-36.277464,-55.53148,10_0
2025-07-25 23:41:37.782,-30.918751,-6.16875,-10.087501,96.336437,-23.949852,-18.140287,10_0
2025-07-25 23:41:42.812,12.50625,-27.225,17.325001,122.633192,-64.022041,-105.794241,10_0
2025-07-25 23:41:40.022,-26.362501,-1.18125,-18.9375,153.191731,36.571374,-41.356485,10_0
2025-07-25 23:41:32.393,-33.806252,5.1,-4.10625,55.195199,-36.048451,-35.627342,10_0
2025-07-25 23:41:36.342,-27.450001,-11.118751,-15.7875,158.453477,21.71038,-54.576039,10_0
2025-07-25 23:41:38.672,9.3,-28.556252,15.262501,127.004799,-54.332031,-107.396706,10_0
2025-07-25 23:41:33.043,-10.21875,-31.425001,-7.275,175.680812,-27.026797,-64.92049,10_0
2025-07-25 23:41:33.953,-26.00625,21.375,0.375,24.343701,-31.136001,-73.027652,10_0
2025-07-25 23:41:38.882,7.5,1.96875,31.63125,76.626,-10.078884,-135.868063,10_0
2025-07-25 23:41:43.692,-32.175003,2.5875,-8.6625,49.522645,-52.82635,-35.3581,10_0
2025-07-25 23:41:31.403,-21.487501,-22.1625,11.512501,111.071341,-52.293878,-43.547695,10_0
2025-07-25 23:41:38.702,9.337501,-25.668751,19.087502,116.252798,-50.846633,-115.797074,10_0
2025-07-25 23:41:43.442,-21.243752,24.487501,11.925,23.651277,-16.397259,-85.145377,10_0
2025-07-25 23:41:36.432,-20.925001,-21.09375,-14.962501,171.505148,0.343946,-60.637928,10_0
2025-07-25 23:41:33.863,-16.5,28.81875,2.49375,15.774899,-9.512821,-84.061235,10_0
2025-07-25 23:41:35.112,9.675,-17.00625,28.031252,84.468253,-37.184783,-131.920569,10_0
2025-07-25 23:41:33.253,5.0625,-29.025002,17.418751,129.810409,-50.911728,-105.810716,10_0
2025-07-25 23:41:34.942,7.14375,-33.112503,7.6125,144.66816,-55.935445,-85.743265,10_0
2025-07-25 23:41:38.072,-27.300001,-4.3875,-17.737501,144.695659,30.02434,-38.230915,10_0
2025-07-25 23:41:32.483,-32.137501,-0.1125,-8.868751,77.938237,-19.788125,-21.745029,10_0
2025-07-25 23:41:33.183,2.4375,-32.887501,8.3625,153.598974,-47.663959,-84.380615,10_0
2025-07-25 23:41:44.122,-27.375002,-18.487501,-6.73125,109.873421,-59.722498,7.986954,10_0
2025-07-25 23:41:40.062,-26.6625,-3.45,-18.337502,165.543636,32.959232,-50.151654,10_0
2025-07-25 23:41:31.293,-22.612501,-22.425001,3.825,113.692727,-47.834936,-27.863957,10_0
2025-07-25 23:41:39.232,-12.356251,32.212502,2.64375,6.490526,-3.187724,-99.26415,10_0
2025-07-25 23:41:31.073,-25.650002,-19.762501,-6.15,109.20883,-44.410105,-9.972384,10_0
2025-07-25 23:41:40.542,9.75,-32.475002,8.26875,160.087285,-57.906351,-79.029694,10_0
2025-07-25 23:41:42.082,-27.6,-2.00625,-17.34375,124.841965,29.353896,-28.261576,10_0
2025-07-25 23:41:38.872,7.29375,0.65625,31.987501,77.759081,-12.138221,-136.066767,10_0
2025-07-25 23:41:32.973,-19.25625,-25.331251,-10.387501,172.539143,-9.939124,-65.62428,10_0
2025-07-25 23:41:34.462,-29.137501,-4.78125,-15.150001,149.74672,30.349761,-40.577618,10_0
2025-07-25 23:41:35.922,-34.21875,-5.45625,-4.29375,74.727399,-37.604081,-23.577586,10_0
2025-07-25 23:41:31.313,-22.78125,-22.3125,5.025,113.535209,-48.127572,-29.775619,10_0
2025-07-25 23:41:34.173,-31.44375,-1.66875,-7.9875,81.618773,-33.25519,-24.855591,10_0
2025-07-25 23:41:37.742,-31.387501,-4.575,-7.95,88.102774,-32.574835,-22.468097,10_0
2025-07-25 23:41:36.162,-30.431252,-5.625,-14.437501,112.025826,16.44736,-25.169285,10_0
2025-07-25 23:41:40.042,-26.325001,-2.1375,-18.6,161.081228,34.958247,-47.048696,10_0
2025-07-25 23:41:44.262,-27.768751,-19.59375,-3.975,112.181616,-60.147363,8.394577,10_0
2025-07-25 23:41:37.422,-21.618752,26.1,5.00625,14.344295,-21.908771,-90.707795,10_0
2025-07-25 23:41:33.083,-5.41875,-33.675003,-3.9,177.029405,-34.73478,-67.136532,10_0
2025-07-25 23:41:31.133,-25.387501,-20.71875,-2.85,111.548703,-45.808593,-13.177604,10_0
2025-07-25 23:41:37.402,-19.875,27.337502,5.0625,13.640561,-18.024179,-92.460967,10_0
2025-07-25 23:41:32.953,-21.243752,-23.025002,-10.8,172.526071,-5.407799,-65.728065,10_0
2025-07-25 23:41:41.782,-29.6625,-9.975,-14.325001,88.212795,-34.216225,-4.183601,10_0
2025-07-25 23:41:38.772,9.13125,-16.556252,26.94375,96.704892,-38.311177,-130.360335,10_0
2025-07-25 23:41:36.472,-17.00625,-25.106251,-13.931251,173.363124,-8.320108,-60.92832,10_0
2025-07-25 23:41:42.632,5.98125,-34.368752,-0.35625,175.738718,-51.440477,-59.286363,10_0
2025-07-25 23:41:38.192,-26.512501,-9.75,-16.293751,172.705513,22.482811,-57.64722,10_0
2025-07-25 23:41:41.572,-33.1875,-0.9,-7.8,44.537191,-58.68825,-36.951805,10_0
2025-07-25 23:41:40.952,6.45,18.431252,27.0375,59.490524,10.698688,-133.55935,10_0
2025-07-25 23:41:33.293,6.50625,-25.668751,22.725,116.082289,-47.864507,-118.016448,10_0
2025-07-25 23:41:31.793,0.61875,6.4125,32.681252,60.866623,-2.664534,-130.248224,10_0
2025-07-25 23:41:37.592,-33.412502,6.99375,0.7125,49.137105,-48.214835,-54.121978,10_0
2025-07-25 23:41:40.082,-26.512501,-4.95,-18.1875,169.294421,30.394243,-52.784563,10_0
2025-07-25 23:41:42.312,-24.50625,-16.3125,-16.668751,175.293035,9.973215,-60.658159,10_0
2025-07-25 23:41:34.842,-2.34375,-34.03125,-2.7,168.025522,-38.546459,-65.153038,10_0
2025-07-25 23:41:39.652,-33.206253,-2.53125,-2.6625,79.607781,-37.781673,-31.552684,10_0
2025-07-25 23:41:31.153,-25.275002,-20.8125,-1.48125,112.15075,-45.955087,-14.560082,10_0
2025-07-25 23:41:36.662,3.45,-34.931252,1.275,161.560639,-48.033384,-67.583711,10_0
2025-07-25 23:41:41.132,-3.375,30.675001,13.312501,26.499908,8.055656,-108.55988,10_0
2025-07-25 23:41:40.432,4.10625,-34.40625,-4.10625,-174.403198,-45.41805,-58.768635,10_0
2025-07-25 23:41:33.673,3.4125,28.387501,15.4125,38.361904,26.598046,-112.427967,10_0
2025-07-25 23:41:30.963,-26.00625,-18.918751,-9.13125,106.110035,-40.874092,-6.334203,10_0
2025-07-25 23:41:39.062,0.16875,25.462502,22.03125,41.556783,14.813951,-117.006031,10_0
2025-07-25 23:41:41.342,-30.150002,18.487501,-1.81875,4.004615,-40.310062,-84.337721,10_0
2025-07-25 23:41:32.723,-30.750002,-0.6375,-12.431251,135.106319,33.8146,-44.153078,10_0
2025-07-25 23:41:34.343,-30.000002,-5.26875,-13.1625,116.418266,8.465189,-20.960339,10_0
2025-07-25 23:41:38.382,-11.793751,-28.518751,-12.656251,-172.53327,-16.602906,-59.135211,10_0
2025-07-25 23:41:39.762,-30.31875,-5.00625,-8.7375,99.643062,-12.27878,-22.303276,10_0
2025-07-25 23:41:34.273,-30.956251,-5.30625,-11.587501,103.122428,-8.944098,-17.022884,10_0
2025-07-25 23:41:40.932,6.58125,15.4125,28.856251,62.673215,7.450473,-134.88121,10_0
2025-07-25 23:41:37.282,-8.56875,31.762501,9.69375,18.63383,4.773844,-101.550727,10_0
2025-07-25 23:41:31.423,-20.700001,-22.050001,13.1625,109.701198,-53.512343,-47.811881,10_0
2025-07-25 23:41:33.533,6.01875,11.625,30.431252,69.632495,14.078389,-131.728859,10_0
2025-07-25 23:41:41.412,-31.725,10.462501,-6.01875,0.79105,-50.614109,-77.200139,10_0
2025-07-25 23:41:43.972,-28.875002,-15.375001,-9.0,99.609846,-58.276212,3.478923,10_0
2025-07-25 23:41:34.792,-8.34375,-32.193752,-8.0625,171.79621,-28.464322,-63.000517,10_0
2025-07-25 23:41:32.603,-31.237501,-1.03125,-13.05,100.16648,12.188419,-19.607417,10_0
2025-07-25 23:41:33.033,-11.587501,-30.806252,-7.66875,171.983316,-24.884905,-64.613631,10_0
2025-07-25 23:41:43.182,4.06875,12.450001,31.218752,52.309041,0.886187,-130.446614,10_0
2025-07-25 23:41:43.542,-29.887501,15.431251,3.50625,29.321234,-37.150512,-66.36806,10_0
2025-07-25 23:41:40.532,9.225,-33.112503,7.575,163.59165,-57.334117,-76.034438,10_0
2025-07-25 23:41:41.972,-29.793751,-5.23125,-15.69375,106.698087,10.428003,-15.491817,10_0
2025-07-25 23:41:34.542,-27.975,-8.306251,-15.562501,169.653348,27.8863,-55.306094,10_0
2025-07-25 23:41:31.273,-22.837502,-22.06875,2.3625,113.906621,-47.472134,-25.39326,10_0
2025-07-25 23:41:34.582,-26.981251,-10.762501,-15.3,175.646565,22.457285,-59.975181,10_0
2025-07-25 23:41:33.013,-13.968751,-29.437502,-9.056251,172.650489,-20.625997,-64.617619,10_0
2025-07-25 23:41:36.352,-26.831251,-12.093751,-15.825001,162.25225,18.01549,-56.467564,10_0
2025-07-25 23:41:37.862,-29.081251,-7.78125,-13.35,107.66223,-8.208801,-16.14376,10_0
2025-07-25 23:41:33.233,4.55625,-30.543751,14.981251,137.478936,-51.267755,-99.172161,10_0
2025-07-25 23:41:31.083,-25.462502,-20.081251,-5.6625,109.529822,-44.635276,-10.220773,10_0
2025-07-25 23:41:42.562,2.2125,-34.462502,-6.35625,-177.612403,-41.156251,-56.143346,10_0
2025-07-25 23:41:33.113,-3.01875,-34.706253,-1.29375,173.667764,-39.356148,-69.63636,10_0
2025-07-25 23:41:38.832,7.96875,-6.13125,31.312502,83.629799,-20.586494,-136.186705,10_0
2025-07-25 23:41:37.852,-29.231251,-7.70625,-12.993751,106.382983,-10.352057,-16.071474,10_0
2025-07-25 23:41:42.132,-28.856251,-2.71875,-15.543751,139.195144,31.638188,-39.481051,10_0
2025-07-25 23:41:33.763,-3.69375,31.950001,6.95625,21.427463,12.107729,-93.704472,10_0
2025-07-25 23:41:43.882,-30.918751,-11.400001,-10.78125,89.199498,-56.865221,-1.809292,10_0
2025-07-25 23:41:42.372,-19.237501,-22.5375,-15.375001,178.232461,-2.929934,-60.457344,10_0
2025-07-25 23:41:35.582,-16.650002,29.043751,2.64375,-3.472415,-13.212979,-92.309009,10_0
2025-07-25 23:41:39.292,-19.25625,29.156252,0.8625,3.904508,-14.754831,-95.866848,10_0
2025-07-25 23:41:41.792,-29.868752,-10.012501,-14.45625,89.073289,-32.449853,-4.299808,10_0
2025-07-25 23:41:39.852,-27.393751,-3.95625,-15.825001,112.378421,11.23218,-19.566912,10_0
2025-07-25 23:41:35.432,-3.24375,29.212502,14.400001,18.154711,16.502801,-104.826936,10_0
2025-07-25 23:41:33.613,5.34375,23.137501,22.950001,52.030762,27.424453,-122.707272,10_0
2025-07-25 23:41:36.022,-31.387501,-7.4625,-8.85,92.095764,-15.31612,-18.481011,10_0
2025-07-25 23:41:34.742,-15.093751,-27.768751,-11.306251,173.330134,-14.728716,-62.763039,10_0
2025-07-25 23:41:31.653,-2.90625,-14.45625,28.181252,83.74874,-39.249433,-114.379536,10_0
2025-07-25 23:41:41.392,-31.500002,12.7875,-5.1,-2.996063,-48.260204,-80.211249,10_0
2025-07-25 23:41:32.273,-29.268751,17.90625,-2.4375,19.309746,-34.326034,-64.955181,10_0
2025-07-25 23:41:36.132,-30.825001,-6.5625,-13.387501,107.32878,10.532484,-23.168878,10_0
2025-07-25 23:41:36.482,-15.76875,-26.00625,-13.70625,173.565543,-10.522467,-61.00936,10_0
2025-07-25 23:41:41.142,-4.36875,30.825001,12.69375,25.024667,6.483581,-107.154514,10_0
2025-07-25 23:41:37.692,-32.268753,-2.1,-4.4625,78.497295,-39.430877,-29.174002,10_0
2025-07-25 23:41:44.292,-27.0375,-19.59375,-4.44375,112.506056,-60.11076,8.547514,10_0
2025-07-25 23:41:34.223,-30.4125,-3.76875,-10.743751,92.116289,-23.24423,-19.043884,10_0
2025-07-25 23:41:38.412,-8.55,-31.1625,-10.59375,-173.19618,-23.255391,-59.3656,10_0
2025-07-25 23:41:39.432,-31.293751,16.125,2.15625,18.253486,-41.440534,-80.998353,10_0
2025-07-25 23:41:43.302,-6.15,24.431252,22.650002,34.57701,4.476835,-110.95475,10_0
2025-07-25 23:41:33.393,8.118751,-13.275001,29.475,92.403273,-26.191209,-135.178541,10_0
2025-07-25 23:41:39.792,-29.681252,-4.9125,-11.587501,103.508102,-5.177789,-21.057033,10_0
2025-07-25 23:41:43.802,-31.125002,-6.88125,-10.44375,74.861421,-56.069071,-13.223944,10_0
2025-07-25 23:41:36.932,7.575,-6.9375,31.856251,83.922917,-20.667256,-135.367355,10_0
2025-07-25 23:41:35.932,-34.050003,-5.8125,-4.55625,76.609266,-35.816057,-22.248329,10_0
2025-07-25 23:41:32.323,-31.968752,11.493751,-4.0875,36.086649,-38.845915,-50.591778,10_0
2025-07-25 23:41:44.402,-27.750002,-20.175001,-3.91875,113.497001,-60.079205,9.35452,10_0
2025-07-25 23:41:44.152,-26.681252,-18.712502,-6.73125,110.955583,-59.839902,8.450985,10_0
2025-07-25 23:41:35.252,5.23125,5.2875,31.837502,61.882784,-3.507344,-133.2752,10_0
2025-07-25 23:41:37.332,-13.575001,30.88125,7.125,15.050863,-3.483874,-98.339438,10_0
2025-07-25 23:41:35.572,-15.3,29.643751,2.98125,-3.283559,-10.841727,-93.082795,10_0
2025-07-25 23:41:38.762,9.150001,-18.0375,26.325001,98.828589,-40.385536,-128.9443,10_0
2025-07-25 23:41:34.413,-29.400002,-4.875,-14.812501,134.779385,24.159414,-31.388312,10_0
2025-07-25 23:41:41.382,-31.556252,13.9125,-4.36875,-5.478093,-46.925971,-81.432404,10_0
2025-07-25 23:41:32.823,-28.593752,-8.137501,-12.937501,162.415546,26.074281,-62.697394,10_0
2025-07-25 23:41:39.892,-26.981251,-2.53125,-17.118752,119.425994,20.723018,-21.394412,10_0
2025-07-25 23:41:31.223,-24.281252,-21.862501,0.28125,113.765892,-46.194437,-17.833684,10_0
2025-07-25 23:41:32.623,-31.050001,-0.8625,-13.9125,104.236378,17.163687,-21.487536,10_0
2025-07-25 23:41:36.812,8.71875,-24.581251,21.618752,113.604726,-48.693559,-118.226927,10_0
2025-07-25 23:41:30.873,-25.387501,-17.681252,-9.543751,105.236297,-40.873239,-4.401022,10_0
2025-07-25 23:41:31.713,-1.29375,-7.85625,30.525002,74.341787,-26.661963,-124.399656,10_0
2025-07-25 23:41:38.622,7.9125,-31.950001,9.58125,151.135926,-56.168979,-87.661851,10_0
2025-07-25 23:41:37.762,-31.06875,-5.2875,-9.1125,93.190801,-27.569592,-19.71258,10_0
2025-07-25 23:41:44.182,-26.831251,-19.125,-6.1125,111.82984,-60.050955,8.461366,10_0
2025-07-25 23:41:41.762,-30.000002,-9.806251,-13.837501,85.473937,-39.430354,-4.67278,10_0
2025-07-25 23:41:43.132,5.85,4.875,33.712502,61.388675,-9.532868,-137.78837,10_0
2025-07-25 23:41:44.242,-28.050001,-19.81875,-4.125,112.027499,-60.101765,8.502738,10_0
2025-07-25 23:41:35.222,5.775,0.1875,32.193752,66.564831,-10.266028,-134.19274,10_0
2025-07-25 23:41:37.242,-5.3625,30.993752,13.106251,23.93571,9.629378,-104.612919,10_0
2025-07-25 23:41:41.752,-30.056252,-9.637501,-13.406251,84.437012,-41.076915,-5.178093,10_0
2025-07-25 23:41:36.532,-11.25,-30.543751,-10.931251,172.911908,-23.635964,-61.154461,10_0
2025-07-25 23:41:39.212,-9.900001,32.568752,3.84375,8.049952,0.553869,-100.377594,10_0
2025-07-25 23:41:39.312,-21.13125,27.543751,0.76875,3.821131,-18.567142,-94.936624,10_0
2025-07-25 23:41:34.912,4.275,-34.256252,4.725,155.314964,-51.512689,-76.237267,10_0
2025-07-25 23:41:35.502,-7.2375,32.381252,7.51875,2.304271,4.90836,-97.68081,10_0
2025-07-25 23:41:42.232,-27.618752,-8.8125,-16.481251,164.942088,24.986162,-55.383781,10_0
2025-07-25 23:41:31.453,-18.65625,-22.21875,15.39375,105.797875,-55.500061,-58.894126,10_0
2025-07-25 23:41:38.802,8.38125,-11.4375,29.700001,89.154644,-28.328136,-134.80769,10_0
2025-07-25 23:41:38.742,9.431251,-20.737501,23.94375,103.707605,-44.22331,-125.524588,10_0
2025-07-25 23:41:39.572,-34.143753,2.38125,0.13125,61.381606,-46.993105,-43.47065,10_0
2025-07-25 23:41:34.383,-29.118752,-5.1375,-14.3625,125.178325,17.352756,-24.87748,10_0
2025-07-25 23:41:43.832,-30.50625,-8.85,-11.15625,80.257202,-56.268782,-8.717781,10_0
2025-07-25 23:41:42.402,-15.88125,-25.725,-14.062501,179.016936,-9.881077,-60.323302,10_0
2025-07-25 23:41:39.372,-26.700001,22.518751,1.40625,7.548637,-32.03231,-90.673247,10_0
2025-07-25 23:41:44.002,-28.81875,-16.3125,-7.8375,101.963502,-58.643588,4.375682,10_0
2025-07-25 23:41:34.892,2.5125,-34.5,3.15,160.029734,-47.981553,-71.811079,10_0
2025-07-25 23:41:35.772,-33.28125,7.51875,0.28125,28.728445,-48.350274,-60.291822,10_0
2025-07-25 23:41:38.752,9.3,-19.368752,25.087502,101.148948,-42.341849,-127.347702,10_0
2025-07-25 23:41:36.172,-30.525002,-5.55,-14.587501,113.69009,18.109731,-25.809051,10_0
2025-07-25 23:41:37.652,-33.168751,0.975,-1.9125,68.930426,-44.068582,-36.981544,10_0
2025-07-25 23:41:42.832,12.843751,-26.19375,18.9375,111.3464,-61.844856,-115.528538,10_0
2025-07-25 23:41:38.662,9.0,-29.437502,14.1,130.910807,-55.221185,-104.390337,10_0
2025-07-25 23:41:38.722,9.431251,-23.2875,21.46875,109.593978,-47.779683,-121.079638,10_0
2025-07-25 23:41:36.462,-17.94375,-24.262501,-14.156251,173.039933,-6.13322,-60.816237,10_0
2025-07-25 23:41:43.782,-32.362503,-5.4,-9.58125,70.903675,-55.971781,-16.796718,10_0
2025-07-25 23:41:36.182,-30.300001,-5.325,-14.887501,117.241508,20.877653,-27.284299,10_0
2025-07-25 23:41:34.313,-31.06875,-5.41875,-12.39375,110.24747,0.815847,-18.998007,10_0
2025-07-25 23:41:44.302,-26.793751,-19.44375,-4.875,112.664155,-60.101198,8.72207,10_0
2025-07-25 23:41:39.392,-28.35,20.418751,1.66875,10.345167,-35.531211,-88.10804,10_0
2025-07-25 23:41:35.282,3.75,10.6125,30.337502,56.72747,3.652526,-131.350903,10_0
2025-07-25 23:41:41.222,-16.3125,29.981251,7.65,13.971453,-10.39388,-97.140808,10_0
2025-07-25 23:41:42.972,11.793751,-13.950001,28.706251,80.601061,-43.218705,-139.456221,10_0
2025-07-25 23:41:33.603,5.175,21.862501,24.206251,54.29356,26.66332,-123.997413,10_0
2025-07-25 23:41:34.143,-32.043751,0.46875,-5.79375,74.122661,-37.692314,-30.222604,10_0
2025-07-25 23:41:42.362,-20.231251,-21.6,-15.806251,177.928176,-0.635518,-60.620798,10_0
2025-07-25 23:41:32.563,-32.306252,-1.5375,-10.35,92.617085,0.710159,-18.615513,10_0
2025-07-25 23:41:37.072,2.7375,15.243751,29.531252,59.582117,6.574265,-126.600958,10_0
2025-07-25 23:41:37.152,-1.59375,24.937502,22.237501,44.313776,13.324274,-114.829605,10_0
2025-07-25 23:41:42.462,-9.39375,-30.88125,-10.837501,-175.642918,-22.673213,-58.941712,10_0
2025-07-25 23:41:41.612,-32.15625,-3.31875,-9.4875,59.293337,-56.465164,-23.503796,10_0
2025-07-25 23:41:31.203,-24.7875,-21.806252,0.01875,113.416254,-46.040133,-16.137763,10_0
2025-07-25 23:41:44.042,-28.762501,-16.78125,-6.375,104.907683,-58.999358,5.578328,10_0
2025-07-25 23:41:35.962,-33.037502,-6.9375,-6.3375,81.877664,-30.19057,-20.072517,10_0
2025-07-25 23:41:36.582,-4.40625,-33.431252,-7.5375,171.557058,-33.838048,-60.846733,10_0
2025-07-25 23:41:43.332,-8.606251,25.481251,19.63125,30.269855,2.790532,-105.507988,10_0
2025-07-25 23:41:40.112,-25.781252,-7.575,-18.637501,174.196776,25.727014,-55.59495,10_0
2025-07-25 23:41:42.142,-29.175001,-3.20625,-15.20625,142.043114,31.606673,-41.573504,10_0
2025-07-25 23:41:41.162,-7.59375,31.218752,11.6625,22.244741,2.924914,-104.368473,10_0
2025-07-25 23:41:31.503,-14.38125,-21.525002,19.6875,98.881523,-56.769169,-76.553833,10_0
2025-07-25 23:41:31.873,2.4375,19.575001,26.306252,46.006177,16.751674,-125.060969,10_0
2025-07-25 23:41:43.712,-32.34375,0.75,-9.675,56.028407,-54.234991,-29.165468,10_0
2025-07-25 23:41:42.042,-29.00625,-2.23125,-16.9125,117.011386,24.882912,-21.841169,10_0
2025-07-25 23:41:34.932,6.35625,-33.506252,6.58125,148.778049,-54.655242,-82.160387,10_0
2025-07-25 23:41:34.083,-32.362503,6.4125,-3.675,56.723014,-42.527965,-44.727852,10_0
2025-07-25 23:41:37.372,-17.325001,29.00625,5.8125,13.540067,-10.602468,-95.474843,10_0
2025-07-25 23:41:44.272,-27.656252,-19.59375,-4.03125,112.276227,-60.144665,8.389819,10_0
2025-07-25 23:41:42.852,13.593751,-24.806252,20.137501,105.468025,-60.281501,-120.640593,10_0
2025-07-25 23:41:43.842,-30.375002,-9.450001,-11.34375,81.878266,-56.352442,-7.497884,10_0
2025-07-25 23:41:43.992,-28.762501,-16.125,-8.400001,101.22912,-58.507093,4.15034,10_0
2025-07-25 23:41:36.302,-28.743752,-7.93125,-14.83125,148.601871,26.284062,-48.309699,10_0
2025-07-25 23:41:31.923,1.93125,25.275002,19.81875,33.425091,24.302902,-118.530502,10_0
2025-07-25 23:41:40.012,-26.062502,-0.975,-19.21875,150.37645,36.66493,-39.300844,10_0
2025-07-25 23:41:38.452,-4.74375,-33.65625,-7.10625,-175.458421,-33.094988,-60.871472,10_0
2025-07-25 23:41:37.552,-32.493752,11.925,2.53125,33.5857,-45.287371,-68.769056,10_0
2025-07-25 23:41:41.912,-29.062502,-8.1,-15.337501,99.355381,-7.290667,-10.054864,10_0
2025-07-25 23:41:31.773,0.39375,2.5875,32.887501,65.068309,-10.865569,-129.865693,10_0
2025-07-25 23:41:37.292,-9.337501,31.893751,8.775001,17.700789,3.252807,-100.930006,10_0
2025-07-25 23:41:43.222,1.55625,18.056252,28.125002,46.225501,4.09437,-124.621378,10_0
2025-07-25 23:41:39.982,-26.437502,-0.46875,-19.143751,141.888205,35.460986,-33.647991,10_0
2025-07-25 23:41:32.383,-33.768753,5.7,-4.14375,52.616615,-36.963843,-37.608435,10_0
2025-07-25 23:41:34.442,-29.493752,-4.70625,-15.000001,143.337722,28.199855,-36.834425,10_0
2025-07-25 23:41:42.682,9.09375,-33.825001,4.4625,164.893853,-58.623384,-67.67596,10_0
2025-07-25 23:41:35.612,-20.56875,26.85,2.0625,-3.448867,-20.476649,-90.248888,10_0
2025-07-25 23:41:41.482,-33.731251,5.15625,-5.8875,18.233888,-56.798781,-61.814032,10_0
2025-07-25 23:41:39.192,-7.8,33.018753,5.68125,9.956792,4.070571,-101.67158,10_0
2025-07-25 23:41:34.972,8.887501,-31.181252,11.493751,127.382646,-58.498521,-100.973077,10_0
2025-07-25 23:41:40.882,5.9625,6.7875,32.643753,71.488544,-5.45538,-137.218897,10_0
2025-07-25 23:41:30.933,-25.968752,-18.543751,-9.39375,105.881791,-40.542138,-6.068337,10_0
2025-07-25 23:41:32.843,-27.656252,-10.51875,-13.181251,166.071542,19.794083,-64.53733,10_0
2025-07-25 23:41:40.872,6.0375,4.78125,32.8125,73.139879,-7.898883,-137.27026,10_0
2025-07-25 23:41:36.422,-21.806252,-20.0625,-14.925,170.75365,2.516747,-60.510627,10_0
2025-07-25 23:41:34.033,-31.425001,12.0,-2.4,40.354045,-40.282782,-58.20011,10_0
2025-07-25 23:41:41.662,-31.706251,-6.375,-9.993751,70.707498,-52.208136,-13.998528,10_0
2025-07-25 23:41:30.953,-26.043751,-18.637501,-9.76875,105.942327,-40.713805,-6.153682,10_0
2025-07-25 23:41:43.932,-29.812502,-13.687501,-9.58125,95.844295,-57.872138,1.596141,10_0
2025-07-25 23:41:32.743,-30.937502,-1.29375,-11.962501,141.808005,34.2093,-49.216144,10_0
2025-07-25 23:41:37.702,-31.856251,-2.5875,-5.38125,80.526141,-38.222251,-27.610148,10_0
2025-07-25 23:41:34.063,-32.268753,8.4375,-3.39375,50.869405,-42.56883,-49.71653,10_0
2025-07-25 23:41:33.343,7.55625,-20.2875,27.356251,104.171163,-40.443189,-127.135283,10_0
2025-07-25 23:41:38.822,7.85625,-7.85625,31.012501,85.450024,-23.035247,-135.910615,10_0
2025-07-25 23:41:32.853,-27.13125,-11.75625,-13.14375,167.106302,17.586444,-64.952435,10_0
2025-07-25 23:41:33.703,1.36875,30.112501,11.90625,32.067608,23.732063,-105.809008,10_0
2025-07-25 23:41:44.132,-26.6625,-18.6,-6.9375,110.234909,-59.747339,8.175944,10_0
2025-07-25 23:41:38.522,1.575,-34.443752,-1.6125,177.02681,-45.180725,-66.008014,10_0
2025-07-25 23:41:31.343,-23.025002,-22.856251,7.2375,112.93685,-49.136729,-33.300901,10_0
2025-07-25 23:41:39.332,-22.987501,25.893751,0.76875,4.499199,-24.42429,-93.626287,10_0
2025-07-25 23:41:33.733,-0.9,31.425001,9.337501,25.714609,17.516532,-98.408088,10_0
2025-07-25 23:41:40.582,10.650001,-30.093752,12.4875,140.271896,-58.690832,-96.483505,10_0
2025-07-25 23:41:42.292,-25.687502,-14.56875,-16.575001,172.896513,15.600939,-60.045422,10_0
2025-07-25 23:41:35.492,-6.50625,32.15625,8.38125,3.735102,7.028918,-98.025973,10_0
2025-07-25 23:41:34.103,-32.793751,4.1625,-3.825,62.652376,-41.59743,-39.52762,10_0
2025-07-25 23:41:40.302,-9.31875,-29.418751,-14.718751,-171.811906,-18.022057,-54.584358,10_0
2025-07-25 23:41:33.803,-8.212501,32.118752,4.63125,17.679187,4.241264,-88.534558,10_0
2025-07-25 23:41:41.052,1.6125,27.6,19.050001,40.749592,16.997033,-121.515732,10_0
2025-07-25 23:41:40.312,-8.26875,-30.225,-13.9125,-171.736965,-20.133381,-54.397676,10_0
2025-07-25 23:41:31.123,-25.143751,-20.34375,-3.2625,111.257764,-45.68844,-12.463042,10_0
2025-07-25 23:41:32.193,-20.512501,27.675001,-0.2625,3.496765,-19.561817,-80.432957,10_0
2025-07-25 23:41:36.612,-0.84375,-34.425003,-4.81875,168.673366,-39.352159,-61.581313,10_0
2025-07-25 23:41:42.872,14.1,-23.137501,21.65625,100.329216,-58.585107,-125.22074,10_0
2025-07-25 23:41:41.602,-32.475002,-2.68125,-9.168751,56.512739,-57.109684,-25.938991,10_0
2025-07-25 23:41:37.462,-25.35,22.725,5.08125,17.154771,-29.864937,-86.053799,10_0
2025-07-25 23:41:44.352,-26.962502,-19.725,-4.74375,113.449401,-60.059513,9.592027,10_0
2025-07-25 23:41:36.152,-30.543751,-6.09375,-14.306251,110.405971,14.598578,-24.507026,10_0
